Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
7930	-3736.7	-3722.656	-14.04391	0.3022806	0.1887341	0.2296724	0.002053871	0.0131028	0.521735	0.0106566	0.0040647	0.447809	0.0026323	0.01975861	0.000351749	0.0275395	0.353621	3.61849	0.300957	0.320459	0.123266	0.255319	0.02181248	0.9058396
7930	-3736.7	-3722.656	-14.04391	0.3022806	0.1887341	0.2296724	0.002053871	0.0131028	0.521735	0.0106566	0.0040647	0.447809	0.0026323	0.01975861	0.000351749	0.0275395	0.353621	3.61849	0.300957	0.320459	0.123266	0.255319	0.02181248	0.9058396
7940	-3746.061	-3727.561	-18.49934	0.3907922	0.1941329	0.2029811	-0.02306709	0.0111641	0.548344	0.010522	0.00362599	0.425159	0.00118474	0.2844437	0.000431146	0.0304608	0.368173	3.60094	0.293465	0.309004	0.12458	0.272951	0.2613766	1.088252
7940	-3746.061	-3727.561	-18.49934	0.3907922	0.1941329	0.2029811	-0.02306709	0.0111641	0.548344	0.010522	0.00362599	0.425159	0.00118474	0.2844437	0.000431146	0.0304608	0.368173	3.60094	0.293465	0.309004	0.12458	0.272951	0.2613766	1.088252
7950	-3738.227	-3722.594	-15.63319	0.2423054	0.2213675	0.3251544	-0.1148161	0.011521	0.550318	0.0124571	0.00383261	0.416594	0.00527739	0.1173688	0.00103424	0.0469399	0.437099	3.51493	0.285867	0.306563	0.120481	0.287088	0.00255263	45.97955
7950	-3738.227	-3722.594	-15.63319	0.2423054	0.2213675	0.3251544	-0.1148161	0.011521	0.550318	0.0124571	0.00383261	0.416594	0.00527739	0.1173688	0.00103424	0.0469399	0.437099	3.51493	0.285867	0.306563	0.120481	0.287088	0.00255263	45.97955
7960	-3737.44	-3722.304	-15.13595	0.2473689	0.1919573	0.3324682	-0.01334894	0.0133165	0.481315	0.00699227	0.0105835	0.482804	0.00498863	0.03180422	0.000397745	0.0292683	0.362343	3.60799	0.29151	0.307716	0.131411	0.269363	0.01845528	1.723313
7960	-3737.44	-3722.304	-15.13595	0.2473689	0.1919573	0.3324682	-0.01334894	0.0133165	0.481315	0.00699227	0.0105835	0.482804	0.00498863	0.03180422	0.000397745	0.0292683	0.362343	3.60799	0.29151	0.307716	0.131411	0.269363	0.01845528	1.723313
7970	-3738.121	-3724.033	-14.08746	0.3107856	0.2228228	0.2295659	0.03365395	0.0145746	0.526788	0.0168899	0.00601776	0.428848	0.00688238	0.006898891	0.00107723	0.0478918	0.440569	3.51046	0.280923	0.30429	0.138351	0.276437	0.04055284	0.170121
7970	-3738.121	-3724.033	-14.08746	0.3107856	0.2228228	0.2295659	0.03365395	0.0145746	0.526788	0.0168899	0.00601776	0.428848	0.00688238	0.006898891	0.00107723	0.0478918	0.440569	3.51046	0.280923	0.30429	0.138351	0.276437	0.04055284	0.170121
7980	-3742.843	-3727.322	-15.52097	0.2849528	0.2207734	0.2922581	0.05177993	0.0109822	0.489116	0.0081079	0.012574	0.476012	0.0032077	0.043414	0.00101704	0.0465531	0.435676	3.51675	0.273939	0.302449	0.133202	0.290409	0.09519393	0.4560585
7980	-3742.843	-3727.322	-15.52097	0.2849528	0.2207734	0.2922581	0.05177993	0.0109822	0.489116	0.0081079	0.012574	0.476012	0.0032077	0.043414	0.00101704	0.0465531	0.435676	3.51675	0.273939	0.302449	0.133202	0.290409	0.09519393	0.4560585
7990	-3739.079	-3721.832	-17.24622	0.2890252	0.1845176	0.2767519	0.2810645	0.0107845	0.556029	0.00864373	0.0102344	0.41324	0.00106808	0.04075714	0.000297572	0.0253483	0.34206	3.63229	0.298233	0.302103	0.139267	0.260397	0.3218217	0.1266451
7990	-3739.079	-3721.832	-17.24622	0.2890252	0.1845176	0.2767519	0.2810645	0.0107845	0.556029	0.00864373	0.0102344	0.41324	0.00106808	0.04075714	0.000297572	0.0253483	0.34206	3.63229	0.298233	0.302103	0.139267	0.260397	0.3218217	0.1266451
8000	-3739.157	-3724.72	-14.43685	0.2983029	0.2250664	0.2410997	0.07409289	0.0186845	0.601826	0.0175568	0.00341247	0.352874	0.00564636	0.0001217376	0.00114583	0.0493717	0.445877	3.50361	0.296389	0.29615	0.129166	0.278296	0.07421463	0.001640345
8000	-3739.157	-3724.72	-14.43685	0.2983029	0.2250664	0.2410997	0.07409289	0.0186845	0.601826	0.0175568	0.00341247	0.352874	0.00564636	0.0001217376	0.00114583	0.0493717	0.445877	3.50361	0.296389	0.29615	0.129166	0.278296	0.07421463	0.001640345
8010	-3743.704	-3729.814	-13.88978	0.3293368	0.2107521	0.1754772	-0.02441047	0.0139818	0.545565	0.0116614	0.00323959	0.419389	0.00616289	0.054123	0.000755475	0.0401995	0.411133	3.54791	0.301926	0.298875	0.127555	0.271644	0.02971253	1.821555
8010	-3743.704	-3729.814	-13.88978	0.3293368	0.2107521	0.1754772	-0.02441047	0.0139818	0.545565	0.0116614	0.00323959	0.419389	0.00616289	0.054123	0.000755475	0.0401995	0.411133	3.54791	0.301926	0.298875	0.127555	0.271644	0.02971253	1.821555
8020	-3745.701	-3731.445	-14.25585	0.2833277	0.207568	0.2570468	0.005826564	0.01707	0.510357	0.0133561	0.00392523	0.444072	0.0112202	0.01462094	0.000683248	0.0382524	0.403119	3.55795	0.29471	0.313204	0.132203	0.259883	0.0204475	0.7150476
8020	-3745.701	-3731.445	-14.25585	0.2833277	0.207568	0.2570468	0.005826564	0.01707	0.510357	0.0133561	0.00392523	0.444072	0.0112202	0.01462094	0.000683248	0.0382524	0.403119	3.55795	0.29471	0.313204	0.132203	0.259883	0.0204475	0.7150476
8030	-3733.902	-3719.238	-14.66365	0.2629526	0.1865972	0.2517502	0.03312831	0.0106394	0.544388	0.0106009	0.00474162	0.42124	0.00838938	0.02844735	0.000323468	0.0264189	0.347784	3.62547	0.290617	0.313799	0.127357	0.268226	0.06157566	0.4619902
8030	-3733.902	-3719.238	-14.66365	0.2629526	0.1865972	0.2517502	0.03312831	0.0106394	0.544388	0.0106009	0.00474162	0.42124	0.00838938	0.02844735	0.000323468	0.0264189	0.347784	3.62547	0.290617	0.313799	0.127357	0.268226	0.06157566	0.4619902
8040	-3745.762	-3729.344	-16.41819	0.2569129	0.2215625	0.2910892	0.09618453	0.0104251	0.521278	0.0113655	0.00590748	0.438091	0.0129333	0.07857251	0.00103994	0.0470671	0.437565	3.51433	0.31431	0.305517	0.125655	0.254517	0.174757	0.44961
8040	-3745.762	-3729.344	-16.41819	0.2569129	0.2215625	0.2910892	0.09618453	0.0104251	0.521278	0.0113655	0.00590748	0.438091	0.0129333	0.07857251	0.00103994	0.0470671	0.437565	3.51433	0.31431	0.305517	0.125655	0.254517	0.174757	0.44961
8050	-3737.04	-3721.828	-15.2114	0.2687967	0.2265133	0.2710808	0.000680581	0.0168687	0.594959	0.00572911	0.000777883	0.369899	0.0117656	0.06599096	0.0011916	0.0503338	0.449273	3.4992	0.297801	0.310001	0.115731	0.276467	0.06667154	0.989792
8050	-3737.04	-3721.828	-15.2114	0.2687967	0.2265133	0.2710808	0.000680581	0.0168687	0.594959	0.00572911	0.000777883	0.369899	0.0117656	0.06599096	0.0011916	0.0503338	0.449273	3.4992	0.297801	0.310001	0.115731	0.276467	0.06667154	0.989792
8060	-3740.665	-3725.004	-15.66068	0.2692295	0.2255526	0.2724582	0.1836008	0.0200318	0.567873	0.00301502	0.00442976	0.396589	0.0080615	0.0002551613	0.00116108	0.0496943	0.447021	3.50212	0.300934	0.300505	0.133583	0.264978	0.183856	0.001387832
8060	-3740.665	-3725.004	-15.66068	0.2692295	0.2255526	0.2724582	0.1836008	0.0200318	0.567873	0.00301502	0.00442976	0.396589	0.0080615	0.0002551613	0.00116108	0.0496943	0.447021	3.50212	0.300934	0.300505	0.133583	0.264978	0.183856	0.001387832
8070	-3744.991	-3725.099	-19.89262	0.2731544	0.1863573	0.2673143	-0.4232565	0.0122481	0.608469	0.00300598	0.00395732	0.359562	0.0127574	0.5444532	0.000320399	0.0262943	0.347125	3.62626	0.281309	0.324446	0.117129	0.277117	0.1211967	4.492309
8070	-3744.991	-3725.099	-19.89262	0.2731544	0.1863573	0.2673143	-0.4232565	0.0122481	0.608469	0.00300598	0.00395732	0.359562	0.0127574	0.5444532	0.000320399	0.0262943	0.347125	3.62626	0.281309	0.324446	0.117129	0.277117	0.1211967	4.492309
8080	-3738.284	-3723.089	-15.19531	0.2529879	0.1725036	0.2629493	-0.01113471	0.00826002	0.610497	0.00882934	0.00461736	0.360761	0.00703525	0.07569089	0.000176639	0.0195683	0.308222	3.67203	0.287653	0.314769	0.130082	0.267496	0.06455618	1.172481
8080	-3738.284	-3723.089	-15.19531	0.2529879	0.1725036	0.2629493	-0.01113471	0.00826002	0.610497	0.00882934	0.00461736	0.360761	0.00703525	0.07569089	0.000176639	0.0195683	0.308222	3.67203	0.287653	0.314769	0.130082	0.267496	0.06455618	1.172481
8090	-3739.588	-3723.737	-15.85074	0.2188609	0.1908873	0.2949755	0.03751978	0.00919953	0.589125	0.0138567	0.00311943	0.375992	0.00870739	0.07554427	0.000382021	0.0286893	0.359459	3.61147	0.293678	0.315203	0.109718	0.281401	0.113064	0.6681547
8090	-3739.588	-3723.737	-15.85074	0.2188609	0.1908873	0.2949755	0.03751978	0.00919953	0.589125	0.0138567	0.00311943	0.375992	0.00870739	0.07554427	0.000382021	0.0286893	0.359459	3.61147	0.293678	0.315203	0.109718	0.281401	0.113064	0.6681547
8100	-3736.556	-3720.338	-16.218	0.2046109	0.1734508	0.3399946	-0.0730019	0.00767231	0.573998	0.0108126	0.00390883	0.398505	0.00510285	0.1248941	0.000184539	0.0199981	0.310936	3.66888	0.290975	0.309886	0.13238	0.266759	0.05189224	2.406798
8100	-3736.556	-3720.338	-16.218	0.2046109	0.1734508	0.3399946	-0.0730019	0.00767231	0.573998	0.0108126	0.00390883	0.398505	0.00510285	0.1248941	0.000184539	0.0199981	0.310936	3.66888	0.290975	0.309886	0.13238	0.266759	0.05189224	2.406798
8110	-3736.262	-3721.973	-14.2897	0.266547	0.2165973	0.2877949	-0.0001254735	0.00778659	0.555781	0.0107662	0.00251669	0.41858	0.0045693	0.001274677	0.000901544	0.0438655	0.425573	3.52966	0.291826	0.30697	0.128492	0.272713	0.001149203	1.109183
8110	-3736.262	-3721.973	-14.2897	0.266547	0.2165973	0.2877949	-0.0001254735	0.00778659	0.555781	0.0107662	0.00251669	0.41858	0.0045693	0.001274677	0.000901544	0.0438655	0.425573	3.52966	0.291826	0.30697	0.128492	0.272713	0.001149203	1.109183
8120	-3741.656	-3722.065	-19.59055	0.2620965	0.1906293	0.2701419	0.2742434	0.0123184	0.582044	0.00406663	0.00531131	0.382573	0.0136866	0.1803374	0.000378298	0.0285505	0.358762	3.61231	0.306251	0.296489	0.132767	0.264494	0.4545808	0.3967115
8120	-3741.656	-3722.065	-19.59055	0.2620965	0.1906293	0.2701419	0.2742434	0.0123184	0.582044	0.00406663	0.00531131	0.382573	0.0136866	0.1803374	0.000378298	0.0285505	0.358762	3.61231	0.306251	0.296489	0.132767	0.264494	0.4545808	0.3967115
8130	-3741.381	-3724.995	-16.38618	0.2430995	0.2019095	0.3077898	-0.202479	0.0130887	0.583808	0.00668726	0.00497273	0.375383	0.0160601	0.2199334	0.000567042	0.0348843	0.388623	3.57593	0.293913	0.282759	0.138007	0.285321	0.0174544	12.60046
8130	-3741.381	-3724.995	-16.38618	0.2430995	0.2019095	0.3077898	-0.202479	0.0130887	0.583808	0.00668726	0.00497273	0.375383	0.0160601	0.2199334	0.000567042	0.0348843	0.388623	3.57593	0.293913	0.282759	0.138007	0.285321	0.0174544	12.60046
8140	-3744.293	-3727.206	-17.08758	0.2551786	0.1895853	0.2974705	0.2639657	0.0145203	0.5383	0.00702871	0.00371669	0.428158	0.00827662	0.03081949	0.0003635	0.0279916	0.355934	3.61571	0.286088	0.304996	0.111891	0.297026	0.2947852	0.104549
8140	-3744.293	-3727.206	-17.08758	0.2551786	0.1895853	0.2974705	0.2639657	0.0145203	0.5383	0.00702871	0.00371669	0.428158	0.00827662	0.03081949	0.0003635	0.0279916	0.355934	3.61571	0.286088	0.304996	0.111891	0.297026	0.2947852	0.104549
8150	-3738.874	-3722.389	-16.4852	0.2420489	0.2055521	0.2576009	-0.1546107	0.0145857	0.507256	0.00889538	0.00739784	0.457364	0.00450083	0.2251689	0.000640099	0.0370387	0.397992	3.56433	0.300525	0.306002	0.138185	0.255288	0.07055823	3.191249
8150	-3738.874	-3722.389	-16.4852	0.2420489	0.2055521	0.2576009	-0.1546107	0.0145857	0.507256	0.00889538	0.00739784	0.457364	0.00450083	0.2251689	0.000640099	0.0370387	0.397992	3.56433	0.300525	0.306002	0.138185	0.255288	0.07055823	3.191249
8160	-3737.814	-3721.892	-15.92132	0.1951125	0.1745697	0.3851333	0.03892529	0.0181216	0.609872	0.00507515	0.00217852	0.363436	0.00131686	0.02392028	0.000194208	0.0205116	0.314132	3.66516	0.289033	0.308971	0.136607	0.265389	0.06284557	0.38062
8160	-3737.814	-3721.892	-15.92132	0.1951125	0.1745697	0.3851333	0.03892529	0.0181216	0.609872	0.00507515	0.00217852	0.363436	0.00131686	0.02392028	0.000194208	0.0205116	0.314132	3.66516	0.289033	0.308971	0.136607	0.265389	0.06284557	0.38062
8170	-3736.775	-3721.999	-14.7754	0.2054392	0.1832767	0.3151711	-0.01634267	0.0144617	0.537846	0.0097581	0.00744134	0.419891	0.0106018	0.02317158	0.000282862	0.024719	0.338626	3.63637	0.28737	0.321312	0.129217	0.2621	0.006828913	3.393158
8170	-3736.775	-3721.999	-14.7754	0.2054392	0.1832767	0.3151711	-0.01634267	0.0144617	0.537846	0.0097581	0.00744134	0.419891	0.0106018	0.02317158	0.000282862	0.024719	0.338626	3.63637	0.28737	0.321312	0.129217	0.2621	0.006828913	3.393158
8180	-3738.528	-3724.143	-14.3852	0.2476441	0.2394811	0.2724003	0.001549095	0.0108444	0.461658	0.0135896	0.00806331	0.498008	0.00783695	0.0155966	0.00165724	0.0592056	0.478771	3.46037	0.305142	0.290353	0.136924	0.267582	0.01714569	0.9096511
8180	-3738.528	-3724.143	-14.3852	0.2476441	0.2394811	0.2724003	0.001549095	0.0108444	0.461658	0.0135896	0.00806331	0.498008	0.00783695	0.0155966	0.00165724	0.0592056	0.478771	3.46037	0.305142	0.290353	0.136924	0.267582	0.01714569	0.9096511
8190	-3743.355	-3726.791	-16.56334	0.2476577	0.2001477	0.2938271	0.1062238	0.00730307	0.56594	0.00811476	0.0163722	0.394769	0.00750073	0.08077849	0.000533912	0.0338607	0.384043	3.58156	0.26751	0.301665	0.139316	0.291508	0.1870023	0.4319652
8190	-3743.355	-3726.791	-16.56334	0.2476577	0.2001477	0.2938271	0.1062238	0.00730307	0.56594	0.00811476	0.0163722	0.394769	0.00750073	0.08077849	0.000533912	0.0338607	0.384043	3.58156	0.26751	0.301665	0.139316	0.291508	0.1870023	0.4319652
8200	-3740.513	-3719.794	-20.71894	0.2363741	0.1790513	0.3203026	-0.2236138	0.00679259	0.556263	0.0101679	0.00922487	0.411843	0.00570884	0.4707413	0.000236762	0.0226311	0.326824	3.65031	0.285312	0.319858	0.132489	0.262341	0.2471275	1.904852
8200	-3740.513	-3719.794	-20.71894	0.2363741	0.1790513	0.3203026	-0.2236138	0.00679259	0.556263	0.0101679	0.00922487	0.411843	0.00570884	0.4707413	0.000236762	0.0226311	0.326824	3.65031	0.285312	0.319858	0.132489	0.262341	0.2471275	1.904852
8210	-3737.387	-3721.015	-16.37273	0.2129544	0.2050889	0.3786765	-0.08264828	0.00762045	0.549407	0.0083437	0.0162717	0.417554	0.00080324	0.1160193	0.00063046	0.0367619	0.396808	3.5658	0.310351	0.308551	0.128727	0.252371	0.03337105	3.476646
8210	-3737.387	-3721.015	-16.37273	0.2129544	0.2050889	0.3786765	-0.08264828	0.00762045	0.549407	0.0083437	0.0162717	0.417554	0.00080324	0.1160193	0.00063046	0.0367619	0.396808	3.5658	0.310351	0.308551	0.128727	0.252371	0.03337105	3.476646
8220	-3737.618	-3720.979	-16.63897	0.2066195	0.2321791	0.3343291	0.2360859	0.0094931	0.594643	0.0051952	0.0116608	0.37843	0.000577698	0.001965898	0.00138259	0.054157	0.462368	3.48209	0.318049	0.291331	0.120264	0.270357	0.2380518	0.008258281
8220	-3737.618	-3720.979	-16.63897	0.2066195	0.2321791	0.3343291	0.2360859	0.0094931	0.594643	0.0051952	0.0116608	0.37843	0.000577698	0.001965898	0.00138259	0.054157	0.462368	3.48209	0.318049	0.291331	0.120264	0.270357	0.2380518	0.008258281
8230	-3735.932	-3718.205	-17.72735	0.2207852	0.1975236	0.3462461	-0.04924497	0.0156335	0.486967	0.00606355	0.00937613	0.480805	0.00115475	0.1996594	0.000487148	0.0323592	0.377164	3.58999	0.308538	0.310477	0.126705	0.25428	0.1504145	1.327395
8230	-3735.932	-3718.205	-17.72735	0.2207852	0.1975236	0.3462461	-0.04924497	0.0156335	0.486967	0.00606355	0.00937613	0.480805	0.00115475	0.1996594	0.000487148	0.0323592	0.377164	3.58999	0.308538	0.310477	0.126705	0.25428	0.1504145	1.327395
8240	-3738.048	-3722.689	-15.35886	0.2409492	0.1606155	0.3477941	-0.02574176	0.0114166	0.520272	0.00842472	0.00634039	0.451962	0.00158434	0.04377036	9.76145e-05	0.0145734	0.273562	3.71177	0.302638	0.31196	0.123333	0.262068	0.0180286	2.427829
8240	-3738.048	-3722.689	-15.35886	0.2409492	0.1606155	0.3477941	-0.02574176	0.0114166	0.520272	0.00842472	0.00634039	0.451962	0.00158434	0.04377036	9.76145e-05	0.0145734	0.273562	3.71177	0.302638	0.31196	0.123333	0.262068	0.0180286	2.427829
8250	-3744.843	-3726.05	-18.79368	0.2154383	0.2125005	0.3661017	0.3567874	0.00944464	0.384975	0.0102199	0.0128335	0.579641	0.00288637	0.04669237	0.000797309	0.0412839	0.415489	3.54243	0.296576	0.297054	0.13646	0.269909	0.4034798	0.1157242
8250	-3744.843	-3726.05	-18.79368	0.2154383	0.2125005	0.3661017	0.3567874	0.00944464	0.384975	0.0102199	0.0128335	0.579641	0.00288637	0.04669237	0.000797309	0.0412839	0.415489	3.54243	0.296576	0.297054	0.13646	0.269909	0.4034798	0.1157242
8260	-3736.156	-3720.906	-15.24957	0.2216791	0.2146101	0.3179311	-0.08252031	0.00784077	0.463731	0.0130688	0.0182586	0.489495	0.00760547	0.08392662	0.000849882	0.0426063	0.420703	3.53584	0.309526	0.297519	0.132616	0.260338	0.001406309	59.67863
8260	-3736.156	-3720.906	-15.24957	0.2216791	0.2146101	0.3179311	-0.08252031	0.00784077	0.463731	0.0130688	0.0182586	0.489495	0.00760547	0.08392662	0.000849882	0.0426063	0.420703	3.53584	0.309526	0.297519	0.132616	0.260338	0.001406309	59.67863
8270	-3737.696	-3719.202	-18.49358	0.2099067	0.1933984	0.3188995	-0.07178073	0.00865156	0.603225	0.0103679	0.00608429	0.366475	0.00519553	0.2744702	0.000419652	0.0300559	0.36621	3.60331	0.312535	0.295234	0.122637	0.269594	0.2026895	1.354141
8270	-3737.696	-3719.202	-18.49358	0.2099067	0.1933984	0.3188995	-0.07178073	0.00865156	0.603225	0.0103679	0.00608429	0.366475	0.00519553	0.2744702	0.000419652	0.0300559	0.36621	3.60331	0.312535	0.295234	0.122637	0.269594	0.2026895	1.354141
8280	-3744.717	-3726.291	-18.42523	0.2278541	0.1999236	0.3079398	0.2541773	0.0157137	0.598305	0.00972649	0.00620628	0.363486	0.00656286	0.1102434	0.000529799	0.0337314	0.383459	3.58228	0.264355	0.319803	0.116955	0.298887	0.3644207	0.3025169
8280	-3744.717	-3726.291	-18.42523	0.2278541	0.1999236	0.3079398	0.2541773	0.0157137	0.598305	0.00972649	0.00620628	0.363486	0.00656286	0.1102434	0.000529799	0.0337314	0.383459	3.58228	0.264355	0.319803	0.116955	0.298887	0.3644207	0.3025169
8290	-3742.422	-3725.601	-16.82063	0.2965538	0.2088924	0.2812016	0.01395748	0.0136515	0.583209	0.009063	0.00163327	0.372761	0.0196824	0.1470447	0.000712677	0.0390579	0.406465	3.55376	0.273228	0.314299	0.133005	0.279467	0.1610022	0.9133087
8290	-3742.422	-3725.601	-16.82063	0.2965538	0.2088924	0.2812016	0.01395748	0.0136515	0.583209	0.009063	0.00163327	0.372761	0.0196824	0.1470447	0.000712677	0.0390579	0.406465	3.55376	0.273228	0.314299	0.133005	0.279467	0.1610022	0.9133087
8300	-3741.091	-3725.615	-15.47607	0.2606766	0.2184278	0.2586485	-0.09464304	0.0124632	0.44383	0.0118014	0.00396191	0.506901	0.0210432	0.1347445	0.000951	0.0450368	0.430024	3.52399	0.308057	0.292253	0.139473	0.260217	0.04010147	3.360089
8300	-3741.091	-3725.615	-15.47607	0.2606766	0.2184278	0.2586485	-0.09464304	0.0124632	0.44383	0.0118014	0.00396191	0.506901	0.0210432	0.1347445	0.000951	0.0450368	0.430024	3.52399	0.308057	0.292253	0.139473	0.260217	0.04010147	3.360089
8310	-3741.56	-3727.062	-14.49845	0.2718356	0.2442576	0.2538504	-0.0653417	0.012842	0.459711	0.0109857	0.00455001	0.499081	0.0128306	0.06680516	0.00185485	0.0625754	0.489218	3.44635	0.292596	0.302609	0.147011	0.257785	0.001463467	45.64858
8310	-3741.56	-3727.062	-14.49845	0.2718356	0.2442576	0.2538504	-0.0653417	0.012842	0.459711	0.0109857	0.00455001	0.499081	0.0128306	0.06680516	0.00185485	0.0625754	0.489218	3.44635	0.292596	0.302609	0.147011	0.257785	0.001463467	45.64858
8320	-3744.261	-3727.306	-16.95477	0.2839858	0.1933288	0.2625374	-0.2056325	0.0110767	0.503851	0.00284938	0.00410958	0.461633	0.0164806	0.2723292	0.000418575	0.0300177	0.366023	3.60354	0.300675	0.307332	0.139433	0.25256	0.06669676	4.083095
8320	-3744.261	-3727.306	-16.95477	0.2839858	0.1933288	0.2625374	-0.2056325	0.0110767	0.503851	0.00284938	0.00410958	0.461633	0.0164806	0.2723292	0.000418575	0.0300177	0.366023	3.60354	0.300675	0.307332	0.139433	0.25256	0.06669676	4.083095
8330	-3735.866	-3720.089	-15.77709	0.2942363	0.1868812	0.2605226	-0.1958092	0.0147088	0.526918	0.00811771	0.00252782	0.441298	0.00643053	0.2031755	0.000327127	0.0265666	0.348562	3.62454	0.307174	0.297469	0.139879	0.255478	0.00736626	27.58191
8330	-3735.866	-3720.089	-15.77709	0.2942363	0.1868812	0.2605226	-0.1958092	0.0147088	0.526918	0.00811771	0.00252782	0.441298	0.00643053	0.2031755	0.000327127	0.0265666	0.348562	3.62454	0.307174	0.297469	0.139879	0.255478	0.00736626	27.58191
8340	-3733.895	-3718.717	-15.17839	0.222293	0.175565	0.2955489	-0.005006391	0.0143867	0.528687	0.00495884	0.00143	0.439158	0.0113796	0.05407793	0.000203121	0.0209737	0.316966	3.66186	0.303621	0.297838	0.13483	0.263711	0.04907154	1.102022
8340	-3733.895	-3718.717	-15.17839	0.222293	0.175565	0.2955489	-0.005006391	0.0143867	0.528687	0.00495884	0.00143	0.439158	0.0113796	0.05407793	0.000203121	0.0209737	0.316966	3.66186	0.303621	0.297838	0.13483	0.263711	0.04907154	1.102022
8350	-3741.706	-3726.351	-15.35561	0.2137742	0.2269703	0.3392084	0.05645106	0.0146596	0.458938	0.00644779	0.00106562	0.515692	0.00319642	0.00765029	0.00120631	0.0506389	0.450341	3.49781	0.266864	0.312925	0.134145	0.286066	0.06410135	0.1193468
8350	-3741.706	-3726.351	-15.35561	0.2137742	0.2269703	0.3392084	0.05645106	0.0146596	0.458938	0.00644779	0.00106562	0.515692	0.00319642	0.00765029	0.00120631	0.0506389	0.450341	3.49781	0.266864	0.312925	0.134145	0.286066	0.06410135	0.1193468
8360	-3741.239	-3725.492	-15.74657	0.325867	0.2126556	0.2309142	0.07708572	0.0235011	0.547769	0.00283356	0.00430745	0.408272	0.0133169	0.07660391	0.000801094	0.0413806	0.415874	3.54194	0.288885	0.307903	0.130226	0.272986	0.1536896	0.4984325
8360	-3741.239	-3725.492	-15.74657	0.325867	0.2126556	0.2309142	0.07708572	0.0235011	0.547769	0.00283356	0.00430745	0.408272	0.0133169	0.07660391	0.000801094	0.0413806	0.415874	3.54194	0.288885	0.307903	0.130226	0.272986	0.1536896	0.4984325
8370	-3742.313	-3727.625	-14.68859	0.3262829	0.1986631	0.2535164	-0.07725145	0.0124152	0.543907	0.00214878	0.00783561	0.427334	0.00635987	0.0824743	0.000507081	0.0330078	0.38016	3.58633	0.305723	0.282674	0.126737	0.284866	0.005222849	15.79106
8370	-3742.313	-3727.625	-14.68859	0.3262829	0.1986631	0.2535164	-0.07725145	0.0124152	0.543907	0.00214878	0.00783561	0.427334	0.00635987	0.0824743	0.000507081	0.0330078	0.38016	3.58633	0.305723	0.282674	0.126737	0.284866	0.005222849	15.79106
8380	-3742.164	-3726.212	-15.95239	0.2602063	0.1999947	0.2606209	-0.1299061	0.0126136	0.498634	0.00652626	0.00565419	0.466028	0.0105441	0.1826034	0.000531101	0.0337724	0.383644	3.58205	0.319393	0.296496	0.117395	0.266716	0.0526973	3.465137
8380	-3742.164	-3726.212	-15.95239	0.2602063	0.1999947	0.2606209	-0.1299061	0.0126136	0.498634	0.00652626	0.00565419	0.466028	0.0105441	0.1826034	0.000531101	0.0337724	0.383644	3.58205	0.319393	0.296496	0.117395	0.266716	0.0526973	3.465137
8390	-3737.504	-3720.564	-16.9399	0.2428392	0.2254733	0.2883285	-0.2153705	0.012611	0.498528	0.0040985	0.0111186	0.465929	0.00771454	0.2690059	0.00115858	0.0496416	0.446834	3.50237	0.317872	0.280968	0.140449	0.26071	0.05363539	5.015455
8390	-3737.504	-3720.564	-16.9399	0.2428392	0.2254733	0.2883285	-0.2153705	0.012611	0.498528	0.0040985	0.0111186	0.465929	0.00771454	0.2690059	0.00115858	0.0496416	0.446834	3.50237	0.317872	0.280968	0.140449	0.26071	0.05363539	5.015455
8400	-3734.835	-3719.685	-15.15073	0.232136	0.1779433	0.2737033	0.01717499	0.0133018	0.52584	0.00593988	0.0142968	0.435373	0.00524837	0.05370342	0.000225654	0.0220978	0.323703	3.65397	0.293111	0.305597	0.133495	0.267797	0.07087841	0.7576837
8400	-3734.835	-3719.685	-15.15073	0.232136	0.1779433	0.2737033	0.01717499	0.0133018	0.52584	0.00593988	0.0142968	0.435373	0.00524837	0.05370342	0.000225654	0.0220978	0.323703	3.65397	0.293111	0.305597	0.133495	0.267797	0.07087841	0.7576837
8410	-3737.975	-3721.87	-16.10409	0.2300665	0.1849011	0.3436619	-0.144105	0.0175256	0.490792	0.00767703	0.00805813	0.474013	0.00193445	0.1504801	0.000302229	0.0255442	0.343119	3.63103	0.28363	0.321588	0.127808	0.266974	0.006375109	23.60431
8410	-3737.975	-3721.87	-16.10409	0.2300665	0.1849011	0.3436619	-0.144105	0.0175256	0.490792	0.00767703	0.00805813	0.474013	0.00193445	0.1504801	0.000302229	0.0255442	0.343119	3.63103	0.28363	0.321588	0.127808	0.266974	0.006375109	23.60431
8420	-3740.953	-3722.506	-18.4467	0.2410202	0.2096901	0.2895051	0.4261476	0.0113124	0.515627	0.0138674	0.0125802	0.44202	0.00459358	0.03908572	0.000730823	0.0395461	0.408472	3.55125	0.299374	0.31794	0.124892	0.257794	0.4652333	0.08401315
