Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
0	0	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1	1	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
61	1	-3742.314	-3727.632	-14.68224	0.3540671	0.2206176	0.2076356	-0.02560526	0.0252156	0.492346	0.00679446	0.00243163	0.463057	0.0101557	0.0799342	0.00101256	0.0464519	0.435303	3.51723	0.300085	0.296592	0.143604	0.259719	0.05432894	1.471301
62	0	-3747.017	-3730.573	-16.44355	0.3281791	0.1768485	0.200484	-0.3173218	0.0143898	0.497349	0.0135083	0.00508581	0.462831	0.00683598	0.3275547	0.000215062	0.0215769	0.320608	3.6576	0.280829	0.310746	0.126071	0.282355	0.01023284	32.01014
63	1	-3745.166	-3730.817	-14.34874	0.3888046	0.2431072	0.1916496	-0.03387381	0.0139711	0.550671	0.0124903	0.00163298	0.409248	0.0119867	0.07406593	0.00180593	0.0617593	0.486723	3.44971	0.301742	0.289083	0.138754	0.270421	0.04019212	1.842797
64	0	-3747.017	-3730.573	-16.44355	0.3281791	0.1768485	0.200484	-0.3173218	0.0143898	0.497349	0.0135083	0.00508581	0.462831	0.00683598	0.3275547	0.000215062	0.0215769	0.320608	3.6576	0.280829	0.310746	0.126071	0.282355	0.01023284	32.01014
65	1	-3745.166	-3730.817	-14.34874	0.3888046	0.2431072	0.1916496	-0.03387381	0.0139711	0.550671	0.0124903	0.00163298	0.409248	0.0119867	0.07406593	0.00180593	0.0617593	0.486723	3.44971	0.301742	0.289083	0.138754	0.270421	0.04019212	1.842797
66	0	-3746.764	-3724.516	-22.24803	0.3066246	0.2339264	0.2259865	-0.781654	0.0149395	0.52353	0.0110079	0.00534952	0.431798	0.0133751	0.8668524	0.00144535	0.0553531	0.466341	3.47686	0.289345	0.301493	0.128122	0.281039	0.08519839	10.17452
67	1	-3747.509	-3732.603	-14.90562	0.4021977	0.2638159	0.2215053	-0.04901004	0.0243427	0.526141	0.00543716	0.00458436	0.426091	0.0134035	0.09529888	0.00281914	0.0768334	0.52973	3.39062	0.283222	0.316451	0.126674	0.273653	0.04628884	2.058787
68	0	-3746.764	-3724.516	-22.24803	0.3066246	0.2339264	0.2259865	-0.781654	0.0149395	0.52353	0.0110079	0.00534952	0.431798	0.0133751	0.8668524	0.00144535	0.0553531	0.466341	3.47686	0.289345	0.301493	0.128122	0.281039	0.08519839	10.17452
69	1	-3747.509	-3732.603	-14.90562	0.4021977	0.2638159	0.2215053	-0.04901004	0.0243427	0.526141	0.00543716	0.00458436	0.426091	0.0134035	0.09529888	0.00281914	0.0768334	0.52973	3.39062	0.283222	0.316451	0.126674	0.273653	0.04628884	2.058787
70	0	-3749.161	-3728.452	-20.70847	0.294378	0.1855471	0.2546385	-0.4307184	0.00772245	0.534126	0.00863716	0.00606947	0.433963	0.0094822	0.5970109	0.000310194	0.0258758	0.344899	3.62892	0.271149	0.314453	0.14162	0.272778	0.1662924	3.590127
71	1	-3743.831	-3728.304	-15.52693	0.332227	0.2149146	0.2627499	0.04580772	0.0096911	0.488646	0.017789	0.00245781	0.46729	0.0141257	0.06399348	0.000857664	0.0427984	0.421452	3.53489	0.309773	0.297336	0.133644	0.259248	0.1098012	0.5828122
72	0	-3749.161	-3728.452	-20.70847	0.294378	0.1855471	0.2546385	-0.4307184	0.00772245	0.534126	0.00863716	0.00606947	0.433963	0.0094822	0.5970109	0.000310194	0.0258758	0.344899	3.62892	0.271149	0.314453	0.14162	0.272778	0.1662924	3.590127
73	1	-3743.831	-3728.304	-15.52693	0.332227	0.2149146	0.2627499	0.04580772	0.0096911	0.488646	0.017789	0.00245781	0.46729	0.0141257	0.06399348	0.000857664	0.0427984	0.421452	3.53489	0.309773	0.297336	0.133644	0.259248	0.1098012	0.5828122
74	0	-3742.232	-3722.04	-20.19154	0.2932289	0.1885434	0.2780346	-0.4451542	0.0111621	0.485003	0.0121941	0.00467159	0.477024	0.00994563	0.5668347	0.000349155	0.0274386	0.353102	3.61911	0.307806	0.304165	0.130359	0.257671	0.1216806	4.658384
75	1	-3745.241	-3728.858	-16.38293	0.3334484	0.2103593	0.2476704	-0.02469243	0.00961744	0.546892	0.00715385	0.00760393	0.417598	0.0111348	0.1537505	0.000746291	0.0399574	0.41015	3.54915	0.296719	0.322472	0.105382	0.275427	0.1290581	1.191328
76	0	-3742.232	-3722.04	-20.19154	0.2932289	0.1885434	0.2780346	-0.4451542	0.0111621	0.485003	0.0121941	0.00467159	0.477024	0.00994563	0.5668347	0.000349155	0.0274386	0.353102	3.61911	0.307806	0.304165	0.130359	0.257671	0.1216806	4.658384
77	1	-3745.241	-3728.858	-16.38293	0.3334484	0.2103593	0.2476704	-0.02469243	0.00961744	0.546892	0.00715385	0.00760393	0.417598	0.0111348	0.1537505	0.000746291	0.0399574	0.41015	3.54915	0.296719	0.322472	0.105382	0.275427	0.1290581	1.191328
78	0	-3745.665	-3729.134	-16.53087	0.3240456	0.2086233	0.209704	0.1040389	0.0138528	0.484764	0.0181393	0.0096107	0.47037	0.00326305	0.1211521	0.000706627	0.0388937	0.405787	3.55461	0.286598	0.301217	0.137888	0.274297	0.2251909	0.537997
