Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18270	-3739.465	-3722.007	-17.45764	0.2610684	0.2247613	0.2391357	-0.366185	0.0140164	0.551118	0.0114182	0.00596593	0.411833	0.005649	0.4013054	0.00113634	0.0491696	0.445158	3.50454	0.280496	0.306942	0.135213	0.277349	0.03512035	11.42658
18270	-3739.465	-3722.007	-17.45764	0.2610684	0.2247613	0.2391357	-0.366185	0.0140164	0.551118	0.0114182	0.00596593	0.411833	0.005649	0.4013054	0.00113634	0.0491696	0.445158	3.50454	0.280496	0.306942	0.135213	0.277349	0.03512035	11.42658
18280	-3738.065	-3723.852	-14.21299	0.2621152	0.1796139	0.2246929	0.05657666	0.015131	0.546244	0.00769404	0.0176018	0.405908	0.00742114	0.006292336	0.000242554	0.0229041	0.328405	3.64845	0.300626	0.286252	0.129302	0.28382	0.062869	0.1000865
18280	-3738.065	-3723.852	-14.21299	0.2621152	0.1796139	0.2246929	0.05657666	0.015131	0.546244	0.00769404	0.0176018	0.405908	0.00742114	0.006292336	0.000242554	0.0229041	0.328405	3.64845	0.300626	0.286252	0.129302	0.28382	0.062869	0.1000865
18290	-3740.654	-3724.869	-15.78465	0.2953272	0.2047721	0.2857755	-0.007366552	0.012013	0.510174	0.00916829	0.0144957	0.448394	0.0057543	0.09423949	0.000623927	0.0365731	0.395997	3.56681	0.299945	0.305417	0.131057	0.263582	0.08687293	1.084797
18290	-3740.654	-3724.869	-15.78465	0.2953272	0.2047721	0.2857755	-0.007366552	0.012013	0.510174	0.00916829	0.0144957	0.448394	0.0057543	0.09423949	0.000623927	0.0365731	0.395997	3.56681	0.299945	0.305417	0.131057	0.263582	0.08687293	1.084797
18300	-3741.416	-3725.747	-15.66915	0.2558737	0.2049729	0.2608581	-0.1533978	0.00352129	0.51093	0.0141678	0.0145172	0.449058	0.00780561	0.1760936	0.000628064	0.0366927	0.396512	3.56617	0.301839	0.294609	0.125699	0.277854	0.02269578	7.75887
18300	-3741.416	-3725.747	-15.66915	0.2558737	0.2049729	0.2608581	-0.1533978	0.00352129	0.51093	0.0141678	0.0145172	0.449058	0.00780561	0.1760936	0.000628064	0.0366927	0.396512	3.56617	0.301839	0.294609	0.125699	0.277854	0.02269578	7.75887
18310	-3734.125	-3718.19	-15.93537	0.2608601	0.20831	0.2672912	0.1825412	0.0106906	0.532378	0.0117319	0.00358127	0.432459	0.00915861	0.02192078	0.000699628	0.0387029	0.404996	3.5556	0.304178	0.299118	0.135062	0.261642	0.204462	0.107212
18310	-3734.125	-3718.19	-15.93537	0.2608601	0.20831	0.2672912	0.1825412	0.0106906	0.532378	0.0117319	0.00358127	0.432459	0.00915861	0.02192078	0.000699628	0.0387029	0.404996	3.5556	0.304178	0.299118	0.135062	0.261642	0.204462	0.107212
18320	-3740.453	-3724.282	-16.17105	0.249423	0.2042187	0.2547549	0.1377945	0.00898177	0.518811	0.0150214	0.00607214	0.438518	0.0125962	0.06715531	0.000612631	0.0362442	0.394578	3.56856	0.29767	0.311284	0.125024	0.266022	0.2049498	0.3276672
18320	-3740.453	-3724.282	-16.17105	0.249423	0.2042187	0.2547549	0.1377945	0.00898177	0.518811	0.0150214	0.00607214	0.438518	0.0125962	0.06715531	0.000612631	0.0362442	0.394578	3.56856	0.29767	0.311284	0.125024	0.266022	0.2049498	0.3276672
18330	-3741.05	-3724.561	-16.48929	0.2458152	0.1963051	0.272083	0.2650549	0.0126053	0.518606	0.0117834	0.00606974	0.438345	0.0125912	0.008840249	0.000466459	0.0316715	0.373946	3.59392	0.29468	0.293272	0.156528	0.25552	0.2738952	0.03227603
18330	-3741.05	-3724.561	-16.48929	0.2458152	0.1963051	0.272083	0.2650549	0.0126053	0.518606	0.0117834	0.00606974	0.438345	0.0125912	0.008840249	0.000466459	0.0316715	0.373946	3.59392	0.29468	0.293272	0.156528	0.25552	0.2738952	0.03227603
18340	-3734.397	-3719.334	-15.06227	0.2439525	0.1881452	0.2629605	0.1131257	0.0122838	0.512354	0.00542273	0.00739511	0.452099	0.0104448	0.007633566	0.000343782	0.0272286	0.352017	3.62041	0.304801	0.292872	0.145185	0.257142	0.1207593	0.06321309
18340	-3734.397	-3719.334	-15.06227	0.2439525	0.1881452	0.2629605	0.1131257	0.0122838	0.512354	0.00542273	0.00739511	0.452099	0.0104448	0.007633566	0.000343782	0.0272286	0.352017	3.62041	0.304801	0.292872	0.145185	0.257142	0.1207593	0.06321309
18350	-3740.689	-3723.268	-17.42121	0.2211396	0.2058724	0.3149732	0.211052	0.012937	0.528059	0.00730649	0.000784434	0.445632	0.00528093	0.06527126	0.000646823	0.0372305	0.39881	3.56331	0.303131	0.290327	0.122981	0.283562	0.2763232	0.2362134
18350	-3740.689	-3723.268	-17.42121	0.2211396	0.2058724	0.3149732	0.211052	0.012937	0.528059	0.00730649	0.000784434	0.445632	0.00528093	0.06527126	0.000646823	0.0372305	0.39881	3.56331	0.303131	0.290327	0.122981	0.283562	0.2763232	0.2362134
18360	-3738.593	-3723.518	-15.07529	0.2399515	0.2019546	0.2905071	0.0592106	0.016104	0.522878	0.00629882	0.00116715	0.42408	0.029472	0.01807988	0.000567909	0.0349107	0.38874	3.57578	0.299819	0.305535	0.123064	0.271583	0.07729048	0.2339212
18360	-3738.593	-3723.518	-15.07529	0.2399515	0.2019546	0.2905071	0.0592106	0.016104	0.522878	0.00629882	0.00116715	0.42408	0.029472	0.01807988	0.000567909	0.0349107	0.38874	3.57578	0.299819	0.305535	0.123064	0.271583	0.07729048	0.2339212
18370	-3741.679	-3727.541	-14.1379	0.2898097	0.1974004	0.2346064	0.02192725	0.0221265	0.50567	0.00378035	0.00274947	0.45573	0.00994358	0.01186071	0.000485027	0.0322893	0.376839	3.59039	0.281457	0.304984	0.138616	0.274942	0.03378796	0.3510335
18370	-3741.679	-3727.541	-14.1379	0.2898097	0.1974004	0.2346064	0.02192725	0.0221265	0.50567	0.00378035	0.00274947	0.45573	0.00994358	0.01186071	0.000485027	0.0322893	0.376839	3.59039	0.281457	0.304984	0.138616	0.274942	0.03378796	0.3510335
18380	-3741.058	-3725.792	-15.26582	0.3055292	0.2318078	0.2450706	-0.1456154	0.014916	0.461552	0.00717329	0.00190802	0.507293	0.00715735	0.1551628	0.00136949	0.0539038	0.46152	3.48321	0.300896	0.303094	0.128325	0.267686	0.009547378	16.25187
18380	-3741.058	-3725.792	-15.26582	0.3055292	0.2318078	0.2450706	-0.1456154	0.014916	0.461552	0.00717329	0.00190802	0.507293	0.00715735	0.1551628	0.00136949	0.0539038	0.46152	3.48321	0.300896	0.303094	0.128325	0.267686	0.009547378	16.25187
18390	-3738.605	-3722.537	-16.06786	0.2753346	0.2331776	0.2755963	-0.1689307	0.00986597	0.484796	0.0137145	0.00413133	0.476566	0.0109268	0.1993779	0.00141823	0.0548395	0.464642	3.4791	0.28776	0.305164	0.142333	0.264743	0.03044717	6.548322
18390	-3738.605	-3722.537	-16.06786	0.2753346	0.2331776	0.2755963	-0.1689307	0.00986597	0.484796	0.0137145	0.00413133	0.476566	0.0109268	0.1993779	0.00141823	0.0548395	0.464642	3.4791	0.28776	0.305164	0.142333	0.264743	0.03044717	6.548322
18400	-3745.857	-3731.196	-14.66082	0.3077319	0.2127084	0.2702694	-0.005545425	0.0118658	0.520884	0.0113652	0.0254286	0.427418	0.00303848	0.03592231	0.000802386	0.0414135	0.416005	3.54178	0.302505	0.29623	0.138278	0.262987	0.03037689	1.182554
18400	-3745.857	-3731.196	-14.66082	0.3077319	0.2127084	0.2702694	-0.005545425	0.0118658	0.520884	0.0113652	0.0254286	0.427418	0.00303848	0.03592231	0.000802386	0.0414135	0.416005	3.54178	0.302505	0.29623	0.138278	0.262987	0.03037689	1.182554
18410	-3746.711	-3731.189	-15.52224	0.3121628	0.1925995	0.2182225	-0.2156671	0.0131509	0.557694	0.0101978	0.0221345	0.394742	0.0020809	0.219193	0.000407403	0.0296182	0.364069	3.60591	0.293611	0.267783	0.148596	0.290011	0.003525917	62.16625
18410	-3746.711	-3731.189	-15.52224	0.3121628	0.1925995	0.2182225	-0.2156671	0.0131509	0.557694	0.0101978	0.0221345	0.394742	0.0020809	0.219193	0.000407403	0.0296182	0.364069	3.60591	0.293611	0.267783	0.148596	0.290011	0.003525917	62.16625
18420	-3744.692	-3727.459	-17.23354	0.3229477	0.2044904	0.2297685	-0.05364842	0.0148187	0.561639	0.0135977	0.00723749	0.39746	0.00524708	0.2260652	0.00061816	0.0364055	0.395275	3.5677	0.293975	0.295513	0.130689	0.279823	0.1724168	1.311155
18420	-3744.692	-3727.459	-17.23354	0.3229477	0.2044904	0.2297685	-0.05364842	0.0148187	0.561639	0.0135977	0.00723749	0.39746	0.00524708	0.2260652	0.00061816	0.0364055	0.395275	3.5677	0.293975	0.295513	0.130689	0.279823	0.1724168	1.311155
18430	-3737.959	-3723.347	-14.61259	0.2469892	0.2337232	0.2612707	0.0663332	0.00717421	0.485073	0.00905997	0.0166291	0.47377	0.00829413	0.003947315	0.00143796	0.0552136	0.465881	3.47747	0.29368	0.293183	0.127524	0.285613	0.07028051	0.05616515
18430	-3737.959	-3723.347	-14.61259	0.2469892	0.2337232	0.2612707	0.0663332	0.00717421	0.485073	0.00905997	0.0166291	0.47377	0.00829413	0.003947315	0.00143796	0.0552136	0.465881	3.47747	0.29368	0.293183	0.127524	0.285613	0.07028051	0.05616515
18440	-3739.722	-3724.786	-14.93614	0.2461841	0.1722486	0.2949936	-0.0182524	0.0128752	0.494572	0.00947055	0.0132337	0.459895	0.00995333	0.04569141	0.000174556	0.0194534	0.30749	3.67288	0.281902	0.292564	0.133647	0.291887	0.02743901	1.665199
18440	-3739.722	-3724.786	-14.93614	0.2461841	0.1722486	0.2949936	-0.0182524	0.0128752	0.494572	0.00947055	0.0132337	0.459895	0.00995333	0.04569141	0.000174556	0.0194534	0.30749	3.67288	0.281902	0.292564	0.133647	0.291887	0.02743901	1.665199
18450	-3740.398	-3724.874	-15.52389	0.2628123	0.1990647	0.2395675	-0.1484749	0.0096118	0.538321	0.0190947	0.00740104	0.414223	0.0113484	0.1773644	0.000514243	0.0332377	0.381213	3.58504	0.30038	0.300442	0.127379	0.271799	0.02888951	6.139404
18450	-3740.398	-3724.874	-15.52389	0.2628123	0.1990647	0.2395675	-0.1484749	0.0096118	0.538321	0.0190947	0.00740104	0.414223	0.0113484	0.1773644	0.000514243	0.0332377	0.381213	3.58504	0.30038	0.300442	0.127379	0.271799	0.02888951	6.139404
18460	-3738.263	-3722.677	-15.5856	0.2611312	0.2264022	0.2449739	-0.1372266	0.0141735	0.530425	0.0105985	0.00811496	0.426753	0.00993467	0.1735453	0.00118805	0.0502597	0.449013	3.49954	0.279911	0.299289	0.142438	0.278362	0.03631869	4.778401
18460	-3738.263	-3722.677	-15.5856	0.2611312	0.2264022	0.2449739	-0.1372266	0.0141735	0.530425	0.0105985	0.00811496	0.426753	0.00993467	0.1735453	0.00118805	0.0502597	0.449013	3.49954	0.279911	0.299289	0.142438	0.278362	0.03631869	4.778401
18470	-3739.342	-3724.708	-14.63484	0.2862805	0.2009597	0.2655154	0.01907439	0.0146935	0.534561	0.0084511	0.00337072	0.430081	0.00884278	0.02564314	0.000549006	0.0343309	0.386158	3.57896	0.31156	0.317917	0.1143	0.256222	0.04471753	0.5734472
18470	-3739.342	-3724.708	-14.63484	0.2862805	0.2009597	0.2655154	0.01907439	0.0146935	0.534561	0.0084511	0.00337072	0.430081	0.00884278	0.02564314	0.000549006	0.0343309	0.386158	3.57896	0.31156	0.317917	0.1143	0.256222	0.04471753	0.5734472
18480	-3741.081	-3725.182	-15.89876	0.298221	0.2260345	0.2275694	-0.1637941	0.0132872	0.581779	0.00847384	0.0152176	0.375841	0.00540108	0.2117653	0.00117632	0.0500148	0.448152	3.50066	0.297469	0.30643	0.130106	0.265995	0.04797123	4.414423
18480	-3741.081	-3725.182	-15.89876	0.298221	0.2260345	0.2275694	-0.1637941	0.0132872	0.581779	0.00847384	0.0152176	0.375841	0.00540108	0.2117653	0.00117632	0.0500148	0.448152	3.50066	0.297469	0.30643	0.130106	0.265995	0.04797123	4.414423
18490	-3743.564	-3726.446	-17.11804	0.2747761	0.2124116	0.264802	0.3231992	0.0175169	0.565746	0.00256772	0.00649262	0.394646	0.0130304	0.01801284	0.000795143	0.0412285	0.415268	3.54271	0.297281	0.291452	0.118457	0.292811	0.341212	0.05279076
18490	-3743.564	-3726.446	-17.11804	0.2747761	0.2124116	0.264802	0.3231992	0.0175169	0.565746	0.00256772	0.00649262	0.394646	0.0130304	0.01801284	0.000795143	0.0412285	0.415268	3.54271	0.297281	0.291452	0.118457	0.292811	0.341212	0.05279076
18500	-3735.97	-3720.861	-15.10962	0.2759345	0.1982883	0.2599446	0.06014677	0.0174847	0.564705	0.00698774	0.00246866	0.39392	0.0144338	0.0370828	0.000500462	0.0327939	0.379176	3.58753	0.294207	0.311033	0.134138	0.260622	0.09722958	0.3813943
18500	-3735.97	-3720.861	-15.10962	0.2759345	0.1982883	0.2599446	0.06014677	0.0174847	0.564705	0.00698774	0.00246866	0.39392	0.0144338	0.0370828	0.000500462	0.0327939	0.379176	3.58753	0.294207	0.311033	0.134138	0.260622	0.09722958	0.3813943
18510	-3743.415	-3724.117	-19.29878	0.2799109	0.1871797	0.2661276	-0.5729305	0.0163429	0.546197	0.00439119	0.00397968	0.409408	0.0196814	0.584648	0.000331007	0.0267223	0.349379	3.62357	0.296687	0.297895	0.133756	0.271662	0.01171759	49.89492
18510	-3743.415	-3724.117	-19.29878	0.2799109	0.1871797	0.2661276	-0.5729305	0.0163429	0.546197	0.00439119	0.00397968	0.409408	0.0196814	0.584648	0.000331007	0.0267223	0.349379	3.62357	0.296687	0.297895	0.133756	0.271662	0.01171759	49.89492
18520	-3737.647	-3722.876	-14.771	0.2465457	0.179084	0.298053	0.01481862	0.0151988	0.507958	0.00773901	0.00636521	0.444914	0.0178248	0.01753181	0.000237096	0.0226469	0.326916	3.6502	0.31249	0.291858	0.140788	0.254863	0.03235043	0.5419345
18520	-3737.647	-3722.876	-14.771	0.2465457	0.179084	0.298053	0.01481862	0.0151988	0.507958	0.00773901	0.00636521	0.444914	0.0178248	0.01753181	0.000237096	0.0226469	0.326916	3.6502	0.31249	0.291858	0.140788	0.254863	0.03235043	0.5419345
18530	-3739.511	-3721.761	-17.74949	0.2511429	0.2168009	0.2888277	-0.02391889	0.0153574	0.504956	0.00483644	0.00718619	0.465013	0.00265029	0.2195782	0.000906956	0.0439952	0.42607	3.52903	0.275482	0.306737	0.136127	0.281654	0.1956593	1.122248
18530	-3739.511	-3721.761	-17.74949	0.2511429	0.2168009	0.2888277	-0.02391889	0.0153574	0.504956	0.00483644	0.00718619	0.465013	0.00265029	0.2195782	0.000906956	0.0439952	0.42607	3.52903	0.275482	0.306737	0.136127	0.281654	0.1956593	1.122248
18540	-3738.728	-3723.084	-15.64357	0.2490468	0.2303953	0.2761428	0.06302099	0.0209819	0.500843	0.00414789	0.0137284	0.451364	0.00893564	0.05894863	0.00132042	0.052944	0.45828	3.48746	0.288334	0.299906	0.129689	0.282071	0.1219696	0.4833059
18540	-3738.728	-3723.084	-15.64357	0.2490468	0.2303953	0.2761428	0.06302099	0.0209819	0.500843	0.00414789	0.0137284	0.451364	0.00893564	0.05894863	0.00132042	0.052944	0.45828	3.48746	0.288334	0.299906	0.129689	0.282071	0.1219696	0.4833059
18550	-3739.747	-3725.003	-14.74424	0.2494643	0.1893269	0.2997358	-0.03173545	0.00854737	0.508939	0.0144635	0.0136807	0.447538	0.00683155	0.0368663	0.000359903	0.027854	0.355233	3.61655	0.288384	0.316947	0.131476	0.263192	0.005130855	7.185216
18550	-3739.747	-3725.003	-14.74424	0.2494643	0.1893269	0.2997358	-0.03173545	0.00854737	0.508939	0.0144635	0.0136807	0.447538	0.00683155	0.0368663	0.000359903	0.027854	0.355233	3.61655	0.288384	0.316947	0.131476	0.263192	0.005130855	7.185216
18560	-3737.583	-3721.199	-16.38372	0.2718873	0.194009	0.2783602	0.0793024	0.0157518	0.495633	0.0119347	0.012404	0.457916	0.00635977	0.09261977	0.000429192	0.0303923	0.367842	3.60134	0.297975	0.28088	0.142577	0.278568	0.1719222	0.5387308
18560	-3737.583	-3721.199	-16.38372	0.2718873	0.194009	0.2783602	0.0793024	0.0157518	0.495633	0.0119347	0.012404	0.457916	0.00635977	0.09261977	0.000429192	0.0303923	0.367842	3.60134	0.297975	0.28088	0.142577	0.278568	0.1719222	0.5387308
18570	-3737.173	-3721.471	-15.70217	0.282117	0.192698	0.2591863	-0.04131862	0.00725264	0.501442	0.0156321	0.0107133	0.457218	0.00774175	0.1223016	0.000408899	0.029672	0.364333	3.60559	0.295017	0.309724	0.124403	0.270856	0.08098299	1.510214
18570	-3737.173	-3721.471	-15.70217	0.282117	0.192698	0.2591863	-0.04131862	0.00725264	0.501442	0.0156321	0.0107133	0.457218	0.00774175	0.1223016	0.000408899	0.029672	0.364333	3.60559	0.295017	0.309724	0.124403	0.270856	0.08098299	1.510214
18580	-3740.766	-3724.881	-15.88474	0.2505769	0.1809056	0.2873275	-0.03338516	0.00916464	0.511108	0.0155244	0.0105798	0.444228	0.00939499	0.1164631	0.00025625	0.0235368	0.332024	3.64418	0.327813	0.289864	0.127129	0.255194	0.08307794	1.401853
18580	-3740.766	-3724.881	-15.88474	0.2505769	0.1809056	0.2873275	-0.03338516	0.00916464	0.511108	0.0155244	0.0105798	0.444228	0.00939499	0.1164631	0.00025625	0.0235368	0.332024	3.64418	0.327813	0.289864	0.127129	0.255194	0.08307794	1.401853
18590	-3736.972	-3720.12	-16.85261	0.2777407	0.1924412	0.2533186	0.1524704	0.0136958	0.550023	0.0186794	0.00124998	0.41338	0.00297128	0.09654884	0.000405006	0.0295317	0.363644	3.60642	0.290927	0.299857	0.138705	0.270512	0.2490192	0.3877165
18590	-3736.972	-3720.12	-16.85261	0.2777407	0.1924412	0.2533186	0.1524704	0.0136958	0.550023	0.0186794	0.00124998	0.41338	0.00297128	0.09654884	0.000405006	0.0295317	0.363644	3.60642	0.290927	0.299857	0.138705	0.270512	0.2490192	0.3877165
18600	-3738.499	-3723.332	-15.16707	0.2829784	0.2377768	0.229131	3.357283e-05	0.0169205	0.528669	0.0122946	0.002111	0.432434	0.00757139	0.0850965	0.0015902	0.0580158	0.47499	3.4654	0.288552	0.312156	0.135559	0.263733	0.08513007	0.9996056
18600	-3738.499	-3723.332	-15.16707	0.2829784	0.2377768	0.229131	3.357283e-05	0.0169205	0.528669	0.0122946	0.002111	0.432434	0.00757139	0.0850965	0.0015902	0.0580158	0.47499	3.4654	0.288552	0.312156	0.135559	0.263733	0.08513007	0.9996056
18610	-3742.235	-3726.203	-16.03192	0.3129596	0.2226332	0.2255756	-0.1234393	0.0142248	0.49854	0.0114497	0.00730209	0.454449	0.014035	0.1974592	0.00107156	0.0477675	0.440119	3.51104	0.29075	0.306398	0.139327	0.263525	0.07401994	2.667649
18610	-3742.235	-3726.203	-16.03192	0.3129596	0.2226332	0.2255756	-0.1234393	0.0142248	0.49854	0.0114497	0.00730209	0.454449	0.014035	0.1974592	0.00107156	0.0477675	0.440119	3.51104	0.29075	0.306398	0.139327	0.263525	0.07401994	2.667649
18620	-3738.301	-3722.818	-15.48266	0.3058505	0.2134086	0.2276196	-0.09825188	0.0158015	0.490609	0.00736741	0.00442655	0.465684	0.0161119	0.1510423	0.000819655	0.0418513	0.417739	3.53959	0.301537	0.300549	0.139811	0.258103	0.05279044	2.861168
18620	-3738.301	-3722.818	-15.48266	0.3058505	0.2134086	0.2276196	-0.09825188	0.0158015	0.490609	0.00736741	0.00442655	0.465684	0.0161119	0.1510423	0.000819655	0.0418513	0.417739	3.53959	0.301537	0.300549	0.139811	0.258103	0.05279044	2.861168
18630	-3743.68	-3727.455	-16.22505	0.3295096	0.2484741	0.2232703	-0.1203086	0.0192712	0.438333	0.0164818	0.00356283	0.512812	0.00953898	0.2069776	0.0020414	0.0655902	0.498257	3.43411	0.302703	0.288214	0.149117	0.259965	0.08666896	2.38814
18630	-3743.68	-3727.455	-16.22505	0.3295096	0.2484741	0.2232703	-0.1203086	0.0192712	0.438333	0.0164818	0.00356283	0.512812	0.00953898	0.2069776	0.0020414	0.0655902	0.498257	3.43411	0.302703	0.288214	0.149117	0.259965	0.08666896	2.38814
18640	-3739.927	-3722.373	-17.55404	0.2542314	0.1904348	0.264058	-0.02483344	0.0106906	0.592289	0.0168219	0.00328649	0.369479	0.00743287	0.2177236	0.000375509	0.028446	0.358236	3.61294	0.290818	0.303896	0.132748	0.272538	0.1928901	1.128744
18640	-3739.927	-3722.373	-17.55404	0.2542314	0.1904348	0.264058	-0.02483344	0.0106906	0.592289	0.0168219	0.00328649	0.369479	0.00743287	0.2177236	0.000375509	0.028446	0.358236	3.61294	0.290818	0.303896	0.132748	0.272538	0.1928901	1.128744
18650	-3740.273	-3725.726	-14.54696	0.2607814	0.2310358	0.2755565	-0.03302803	0.0104014	0.459902	0.022341	0.0075989	0.49707	0.00268737	0.04055144	0.00134252	0.0533785	0.459751	3.48553	0.286402	0.282708	0.138162	0.292728	0.007523406	5.390037
18650	-3740.273	-3725.726	-14.54696	0.2607814	0.2310358	0.2755565	-0.03302803	0.0104014	0.459902	0.022341	0.0075989	0.49707	0.00268737	0.04055144	0.00134252	0.0533785	0.459751	3.48553	0.286402	0.282708	0.138162	0.292728	0.007523406	5.390037
18660	-3738.473	-3723.032	-15.44134	0.2949657	0.1966101	0.2876137	-0.1044769	0.014668	0.554386	0.00494445	0.0043892	0.418415	0.003197	0.1220057	0.000471577	0.031843	0.374753	3.59293	0.299376	0.30805	0.124217	0.268357	0.01752884	6.960286
18660	-3738.473	-3723.032	-15.44134	0.2949657	0.1966101	0.2876137	-0.1044769	0.014668	0.554386	0.00494445	0.0043892	0.418415	0.003197	0.1220057	0.000471577	0.031843	0.374753	3.59293	0.299376	0.30805	0.124217	0.268357	0.01752884	6.960286
18670	-3739.785	-3722.326	-17.45904	0.2658541	0.1826116	0.2605442	-0.06811911	0.00792956	0.507193	0.00619774	0.00615602	0.466786	0.0057368	0.2393199	0.000275202	0.0243847	0.336779	3.63856	0.304311	0.306331	0.131492	0.257867	0.1712008	1.39789
18670	-3739.785	-3722.326	-17.45904	0.2658541	0.1826116	0.2605442	-0.06811911	0.00792956	0.507193	0.00619774	0.00615602	0.466786	0.0057368	0.2393199	0.000275202	0.0243847	0.336779	3.63856	0.304311	0.306331	0.131492	0.257867	0.1712008	1.39789
18680	-3740.179	-3724.696	-15.48278	0.2411614	0.2317064	0.2941781	-0.1108381	0.0070379	0.480446	0.0136458	0.00312631	0.478353	0.0173907	0.1250904	0.00136593	0.0538347	0.461288	3.48351	0.294059	0.296384	0.137425	0.272132	0.01425225	8.776883
18680	-3740.179	-3724.696	-15.48278	0.2411614	0.2317064	0.2941781	-0.1108381	0.0070379	0.480446	0.0136458	0.00312631	0.478353	0.0173907	0.1250904	0.00136593	0.0538347	0.461288	3.48351	0.294059	0.296384	0.137425	0.272132	0.01425225	8.776883
18690	-3740.812	-3724.893	-15.91845	0.2679379	0.1602344	0.2426185	0.02373427	0.0117851	0.597123	0.00354602	0.00697046	0.368016	0.0125598	0.1118525	9.56361e-05	0.0144258	0.272434	3.71304	0.310246	0.302723	0.127649	0.259381	0.1355867	0.8249514
18690	-3740.812	-3724.893	-15.91845	0.2679379	0.1602344	0.2426185	0.02373427	0.0117851	0.597123	0.00354602	0.00697046	0.368016	0.0125598	0.1118525	9.56361e-05	0.0144258	0.272434	3.71304	0.310246	0.302723	0.127649	0.259381	0.1355867	0.8249514
18700	-3744.251	-3727.933	-16.31726	0.3199827	0.1882526	0.2385764	-0.01671899	0.0154305	0.524374	0.00494013	0.0110651	0.414534	0.0296563	0.1524448	0.000345225	0.0272851	0.35231	3.62006	0.291878	0.289437	0.143203	0.275482	0.1357258	1.123182
18700	-3744.251	-3727.933	-16.31726	0.3199827	0.1882526	0.2385764	-0.01671899	0.0154305	0.524374	0.00494013	0.0110651	0.414534	0.0296563	0.1524448	0.000345225	0.0272851	0.35231	3.62006	0.291878	0.289437	0.143203	0.275482	0.1357258	1.123182
18710	-3735.818	-3721.686	-14.13202	0.3229993	0.2147485	0.2129113	0.01980319	0.0173251	0.559822	0.00838761	0.00848956	0.398246	0.00772952	0.0248455	0.000853412	0.0426935	0.421044	3.53541	0.287856	0.299995	0.128124	0.284025	0.04464868	0.5564665
18710	-3735.818	-3721.686	-14.13202	0.3229993	0.2147485	0.2129113	0.01980319	0.0173251	0.559822	0.00838761	0.00848956	0.398246	0.00772952	0.0248455	0.000853412	0.0426935	0.421044	3.53541	0.287856	0.299995	0.128124	0.284025	0.04464868	0.5564665
18720	-3738.662	-3724.375	-14.28723	0.3278858	0.2069213	0.2489609	-0.02608017	0.0139685	0.538863	0.0120851	0.00683283	0.417845	0.0104056	0.03607427	0.00066919	0.0378614	0.401479	3.55999	0.275371	0.332307	0.129363	0.26296	0.009994093	3.609559
18720	-3738.662	-3724.375	-14.28723	0.3278858	0.2069213	0.2489609	-0.02608017	0.0139685	0.538863	0.0120851	0.00683283	0.417845	0.0104056	0.03607427	0.00066919	0.0378614	0.401479	3.55999	0.275371	0.332307	0.129363	0.26296	0.009994093	3.609559
18730	-3745.372	-3727.894	-17.47808	0.2983418	0.21162	0.2749359	-0.149478	0.0106473	0.536633	0.00370159	0.00933541	0.424299	0.0153836	0.2652626	0.000776045	0.0407365	0.413299	3.54519	0.279798	0.309378	0.12766	0.283164	0.1157846	2.291001
18730	-3745.372	-3727.894	-17.47808	0.2983418	0.21162	0.2749359	-0.149478	0.0106473	0.536633	0.00370159	0.00933541	0.424299	0.0153836	0.2652626	0.000776045	0.0407365	0.413299	3.54519	0.279798	0.309378	0.12766	0.283164	0.1157846	2.291001
18740	-3744.536	-3730.453	-14.08307	0.3304232	0.2378955	0.2301791	-0.04114123	0.0180594	0.4579	0.0149686	0.00578949	0.488457	0.0148256	0.04341288	0.00159481	0.0580984	0.475254	3.46505	0.290623	0.295661	0.156287	0.257428	0.00227165	19.11072
18740	-3744.536	-3730.453	-14.08307	0.3304232	0.2378955	0.2301791	-0.04114123	0.0180594	0.4579	0.0149686	0.00578949	0.488457	0.0148256	0.04341288	0.00159481	0.0580984	0.475254	3.46505	0.290623	0.295661	0.156287	0.257428	0.00227165	19.11072
18750	-3741.195	-3723.16	-18.03531	0.2724747	0.2080286	0.2763624	0.3399795	0.00772343	0.529225	0.0162914	0.00312733	0.432985	0.0106476	0.05978227	0.000693385	0.0385318	0.404285	3.55649	0.280789	0.321092	0.138193	0.259926	0.3997618	0.1495447
18750	-3741.195	-3723.16	-18.03531	0.2724747	0.2080286	0.2763624	0.3399795	0.00772343	0.529225	0.0162914	0.00312733	0.432985	0.0106476	0.05978227	0.000693385	0.0385318	0.404285	3.55649	0.280789	0.321092	0.138193	0.259926	0.3997618	0.1495447
18760	-3734.208	-3719.64	-14.56814	0.2488998	0.201086	0.2838178	0.01110254	0.0119787	0.51805	0.0101883	0.00560292	0.45054	0.00364008	0.01467699	0.000551381	0.0344043	0.386486	3.57856	0.288255	0.296078	0.146964	0.268704	0.02577953	0.5693274
